Team1Goal,Team1Los,Team1Yellow,Team1Red,Team1WinRate,Team1PinRate,Team1LosRate,Team1MatchCount,Team2Goal,Team2Los,Team2Yellows,Team2Reds,Team2WinRate,Team2PinRate,Team2LosRate,Team2MatchCount,3,1,0,AllResult
1.499,1.417,1.55,0.081,0.417,0.212,0.371,107,1.006,1.56,1.289,0.001,0.293,0.135,0.572,84,1,0,0,3
1.111,1.578,2.648,0.154,0.262,0.218,0.52,82,1.31,1.773,2.49,0.117,0.328,0.197,0.475,85,0,0,1,0
1.535,1.082,1.528,0.105,0.432,0.222,0.345,83,1.123,1.729,1.674,0.191,0.205,0.218,0.576,72,1,0,0,3
1.164,1.293,1.767,0.058,0.372,0.3,0.327,66,1.112,1.284,2.295,0.133,0.305,0.334,0.361,72,1,0,0,3
2.223,1.405,0.799,0.082,0.6,0.179,0.221,65,1.443,1.536,1.729,0.036,0.33,0.272,0.397,75,1,0,0,3
0.993,1.407,2.443,0.129,0.25,0.314,0.435,74,1.131,1.752,1.996,0.116,0.349,0.2,0.451,36,1,0,0,3
1.101,2.035,1.977,0.164,0.326,0.091,0.583,15,2.022,1.077,1.702,0.076,0.602,0.187,0.211,112,0,0,1,0
2.176,1.215,1.798,0.082,0.547,0.19,0.263,104,1.613,1.068,1.798,0.085,0.465,0.339,0.196,104,1,0,0,3
1.698,1.137,2.002,0.062,0.488,0.3,0.212,84,2.152,1.39,1.973,0.114,0.588,0.175,0.237,93,0,1,0,1
2.662,0.815,1.798,0.055,0.737,0.151,0.112,124,1.191,1.784,2.573,0.075,0.247,0.263,0.491,72,1,0,0,3
1.268,2.024,1.589,0.092,0.211,0.198,0.591,23,1.376,1.282,2.453,0,0.398,0.35,0.252,21,0,0,1,0
1.745,0.959,2.198,0.058,0.572,0.199,0.23,83,1.519,1.751,2.105,0.226,0.268,0.226,0.506,21,1,0,0,3
1.223,2.069,2.314,0.106,0.247,0.178,0.575,86,1.085,1.321,2.15,0.055,0.334,0.322,0.345,85,0,1,0,1
1.699,1.408,1.607,0.162,0.464,0.233,0.303,76,1.301,1.434,1.783,0.099,0.354,0.246,0.4,86,0,0,1,0
0.662,2.254,2.032,0.146,0,0.103,0.897,17,1.034,1.766,2.186,0.174,0.176,0.288,0.536,18,0,0,1,0
1.596,0.929,1.77,0.173,0.55,0.352,0.098,20,1.641,1.142,1.545,0.076,0.396,0.4,0.203,81,0,1,0,1
1.232,1.531,1.298,0.057,0.301,0.271,0.427,87,2.153,1.019,1.271,0.035,0.548,0.301,0.151,121,0,0,1,0
1.402,1.365,1.623,0.1,0.428,0.219,0.353,99,1.314,1.355,1.879,0.075,0.353,0.286,0.36,92,1,0,0,3
1.088,1.365,1.894,0.112,0.295,0.283,0.421,54,1.181,0.964,2.269,0.264,0.427,0.244,0.328,83,0,1,0,1
0.882,1.297,2.928,0.168,0.301,0.192,0.507,55,0.827,1.542,2.096,0.111,0.228,0.209,0.562,76,1,0,0,3
1.257,1.665,1.658,0.103,0.305,0.21,0.485,61,1.617,1.747,1.42,0.169,0.28,0.302,0.419,70,1,0,0,3
1.464,1.485,2.355,0.119,0.393,0.191,0.417,108,1.407,1.09,2.181,0.098,0.444,0.246,0.31,110,0,0,1,0
1.343,1.168,1.105,0.093,0.432,0.284,0.284,100,1.554,1.404,1.557,0.105,0.404,0.226,0.37,90,0,0,1,0
1.411,1.278,2.073,0.05,0.417,0.296,0.287,74,1.741,1.34,1.612,0.101,0.387,0.367,0.247,82,0,1,0,1
0.941,1.396,1.642,0.019,0.201,0.309,0.49,92,1.818,0.749,1.533,0.076,0.631,0.204,0.164,130,0,0,1,0
1.638,1.365,2.14,0.142,0.414,0.271,0.315,78,0.951,1.544,2.228,0.129,0.233,0.232,0.535,79,0,1,0,1
1.137,1.454,2.406,0.162,0.32,0.181,0.5,70,2.01,0.891,1.803,0.039,0.666,0.173,0.161,103,0,0,1,0
0.792,1.624,1.903,0.062,0.266,0.173,0.561,56,1.061,1.604,1.838,0.098,0.279,0.273,0.448,80,1,0,0,3
1.585,1.536,1.597,0.086,0.37,0.246,0.383,72,1.292,1.564,2.117,0.073,0.357,0.182,0.461,88,0,0,1,0
1.044,1.298,1.788,0.15,0.422,0.192,0.387,82,1.157,1.354,1.798,0.088,0.311,0.274,0.414,84,1,0,0,3
1.85,1.347,1.495,0.089,0.538,0.217,0.245,90,2.362,0.968,1.747,0.063,0.616,0.184,0.2,86,0,0,1,0
1.557,1.276,1.656,0.091,0.506,0.245,0.249,78,1.518,1.738,1.251,0.084,0.368,0.225,0.407,76,0,1,0,1
1.992,1.139,1.661,0.08,0.567,0.217,0.216,74,1.591,1.346,1.788,0.078,0.508,0.197,0.294,88,1,0,0,3
1.342,1.452,2.062,0.065,0.37,0.277,0.354,37,1.485,1.514,1.768,0.028,0.336,0.281,0.383,53,1,0,0,3
1.084,1.417,2.224,0.084,0.316,0.216,0.468,70,1.161,1.703,2.181,0.072,0.22,0.237,0.542,67,0,1,0,1
1.25,1.15,2.139,0.091,0.35,0.255,0.396,71,1.77,1.228,2.473,0.139,0.377,0.481,0.143,20,1,0,0,3
1.232,1.175,1.9,0.134,0.319,0.309,0.372,86,2.342,1.004,1.199,0.021,0.674,0.177,0.149,120,1,0,0,3
0.963,1.867,2.293,0.205,0.19,0.24,0.57,41,1.633,1.172,1.927,0.208,0.47,0.227,0.303,101,1,0,0,3
1.104,1.821,1.451,0.081,0.235,0.234,0.531,74,1.939,1.059,1.289,0.052,0.55,0.184,0.266,83,0,0,1,0
1.184,1.375,2.692,0,0.344,0.331,0.325,19,1.058,1.22,3.321,0.113,0.262,0.268,0.47,42,1,0,0,3
1.353,1.658,1.956,0.053,0.291,0.296,0.413,64,1.59,1.251,2.014,0.143,0.457,0.23,0.313,73,0,0,1,0
1.635,1.133,2.243,0.062,0.488,0.223,0.289,109,0.92,1.44,2.362,0.173,0.269,0.257,0.474,63,1,0,0,3
2.063,0.96,1.396,0.081,0.679,0.168,0.153,103,1.174,1.784,2.069,0.099,0.333,0.116,0.551,56,1,0,0,3
1.657,0.678,1.978,0.083,0.575,0.31,0.115,121,1.082,1.257,3.105,0.098,0.388,0.14,0.473,63,1,0,0,3
1.4,1.706,1.468,0.054,0.289,0.2,0.512,72,1.505,1.244,1.398,0.072,0.373,0.281,0.346,81,0,1,0,1
0.882,1.685,1.404,0.2,0.241,0.235,0.525,74,1.654,1.206,1.182,0.08,0.479,0.251,0.27,78,0,0,1,0
1.17,1.52,1.802,0.135,0.21,0.397,0.392,62,1.856,1.678,1.646,0.174,0.423,0.171,0.405,27,0,1,0,1
1.309,1.589,1.749,0.129,0.284,0.26,0.457,77,1.034,1.376,1.759,0.164,0.309,0.22,0.471,87,1,0,0,3
1.319,1.293,1.956,0.188,0.403,0.207,0.391,82,1.227,1.085,1.966,0.113,0.459,0.156,0.385,59,1,0,0,3
1.17,1.269,1.604,0.083,0.323,0.286,0.391,84,0.828,1.762,1.774,0.146,0.228,0.209,0.564,82,0,0,1,0
1.574,1.504,1.635,0.131,0.397,0.325,0.279,62,1.089,1.136,2.288,0.064,0.314,0.31,0.375,86,1,0,0,3
0.81,1.394,1.539,0.055,0.331,0.165,0.504,80,1.166,1.391,1.658,0.12,0.353,0.236,0.411,86,0,1,0,1
1.389,1.787,2.108,0.118,0.307,0.232,0.461,61,1.108,1.523,2.028,0.185,0.319,0.26,0.421,60,1,0,0,3
1.406,2.121,2.002,0.063,0.175,0.327,0.498,62,1.332,1.342,1.805,0.096,0.368,0.291,0.341,61,0,1,0,1
2.034,1.004,1.172,0.024,0.608,0.2,0.192,103,1.176,1.678,1.664,0.177,0.36,0.163,0.476,73,1,0,0,3
1.025,1.565,1.796,0.078,0.269,0.203,0.528,64,1.221,1.47,1.837,0.179,0.262,0.251,0.488,18,1,0,0,3
2.357,0.921,1.65,0.067,0.683,0.186,0.131,121,2.105,0.982,1.317,0.058,0.596,0.162,0.242,114,1,0,0,3
1.389,1.027,1.356,0.049,0.478,0.256,0.266,82,1.348,1.851,1.592,0.108,0.283,0.228,0.489,101,1,0,0,3
2.206,1.379,1.466,0.081,0.471,0.258,0.271,102,1.617,1.288,2.135,0.023,0.395,0.315,0.29,75,1,0,0,3
1.275,1.524,2.201,0.136,0.35,0.221,0.429,91,1.822,1.38,2.391,0.093,0.487,0.186,0.327,95,1,0,0,3
1.423,1.648,1.355,0.069,0.332,0.206,0.462,75,1.493,1.54,1.641,0.065,0.39,0.206,0.405,82,1,0,0,3
1.246,1.74,1.204,0.023,0.279,0.229,0.492,66,1.378,1.536,1.58,0.086,0.4,0.277,0.323,73,0,0,1,0
1.289,1.219,2.015,0.163,0.344,0.349,0.308,68,1.456,1.21,1.94,0.164,0.407,0.284,0.309,78,0,1,0,1
2.447,1.096,1.675,0.094,0.662,0.203,0.135,122,1.368,0.903,1.955,0.1,0.482,0.226,0.292,115,1,0,0,3
1.596,1.581,2.055,0.104,0.332,0.391,0.277,85,2.248,1.02,1.59,0.047,0.671,0.139,0.19,99,0,0,1,0
1.147,1.339,1.686,0.149,0.353,0.295,0.352,81,2.832,0.872,1.413,0.087,0.766,0.117,0.117,119,0,0,1,0
1.114,1.759,1.254,0.027,0.28,0.221,0.499,86,1.244,1.667,1.676,0.099,0.326,0.243,0.431,99,0,0,1,0
1.321,1.134,1.964,0.069,0.432,0.253,0.315,115,1.705,1.436,1.819,0.137,0.437,0.226,0.336,95,0,1,0,1
1.301,1.763,1.51,0.11,0.267,0.155,0.578,85,0.822,1.479,1.165,0.198,0.219,0.289,0.492,37,0,1,0,1
1.187,1.566,1.924,0.165,0.234,0.332,0.434,80,1.325,1.391,1.789,0.095,0.299,0.306,0.395,89,1,0,0,3
1.096,1.415,1.508,0.066,0.269,0.327,0.403,89,1.424,1.554,1.878,0.13,0.364,0.15,0.486,76,1,0,0,3
1.834,1.136,1.713,0.117,0.539,0.189,0.272,73,1.201,1.377,1.79,0.057,0.417,0.152,0.432,75,0,0,1,0
1.428,1.297,1.361,0.107,0.342,0.339,0.32,92,1.686,1.317,1.302,0.006,0.415,0.24,0.345,88,0,1,0,1
1.358,1.086,1.461,0.047,0.453,0.269,0.278,96,1.189,1.442,1.921,0.072,0.283,0.351,0.366,105,0,1,0,1
1.361,0.784,1.261,0.116,0.604,0.192,0.204,38,1.275,1.383,0.921,0.002,0.305,0.354,0.341,50,1,0,0,3
1.126,1.586,1.749,0.074,0.303,0.167,0.53,80,1.128,1.562,1.556,0.102,0.299,0.277,0.425,82,1,0,0,3
1.266,1.343,1.562,0.094,0.359,0.241,0.399,100,1.417,1.079,1.173,0.035,0.493,0.246,0.261,109,0,0,1,0
1.214,1.832,1.676,0.184,0.287,0.19,0.523,85,1.02,1.435,1.55,0.092,0.404,0.19,0.407,86,0,0,1,0
0.847,1.429,1.772,0.107,0.232,0.258,0.51,96,1.125,1.468,1.73,0.069,0.313,0.221,0.466,99,0,0,1,0
1.99,1.103,1.477,0.045,0.589,0.188,0.223,120,1.471,1.336,1.701,0.057,0.412,0.196,0.391,130,1,0,0,3
1.257,1.005,1.302,0.041,0.45,0.257,0.293,84,1.024,1.031,1.447,0.027,0.387,0.263,0.35,88,0,1,0,1
2.151,1.009,1.32,0.082,0.671,0.125,0.204,108,1.064,1.224,1.092,0.023,0.325,0.274,0.401,86,1,0,0,3
1.265,1.343,1.562,0.044,0.359,0.266,0.376,102,0.918,1.596,1.205,0.045,0.257,0.254,0.489,96,0,0,1,0
1.662,1.419,1.349,0.021,0.35,0.319,0.331,97,1.252,1.49,1.378,0.055,0.278,0.304,0.419,91,0,1,0,1
1.575,1.195,1.506,0.028,0.477,0.231,0.292,96,1.358,1.677,1.676,0.086,0.365,0.113,0.523,87,1,0,0,3
1.377,1.125,1.343,0.021,0.45,0.26,0.291,105,1.17,1.069,1.386,0.113,0.404,0.263,0.333,99,1,0,0,3
1.329,1.32,1.543,0.005,0.377,0.23,0.393,97,1.332,1.348,1.659,0.072,0.417,0.236,0.347,108,1,0,0,3
1.527,1.157,1.84,0.095,0.472,0.194,0.333,90,1.534,1.4,1.575,0.097,0.385,0.25,0.365,98,1,0,0,3
1.327,1.097,1.524,0.093,0.414,0.294,0.292,110,1.127,1.227,1.628,0.068,0.319,0.241,0.44,83,1,0,0,3
1.331,1.291,1.886,0.099,0.369,0.328,0.303,84,1.838,1.189,1.578,0.045,0.588,0.14,0.272,98,1,0,0,3
1.025,1.681,1.639,0.081,0.197,0.284,0.519,94,1.505,1.296,1.541,0.097,0.396,0.309,0.296,102,1,0,0,3
0.994,1.26,1.26,0.079,0.278,0.299,0.422,83,1.387,1.06,1.454,0.063,0.445,0.21,0.345,90,0,0,1,0
1.496,1.178,1.476,0.136,0.433,0.275,0.292,105,1.282,1.263,1.367,0.088,0.36,0.299,0.34,101,1,0,0,3
1.113,1.129,1.038,0.002,0.297,0.323,0.38,49,1.191,1.354,1.702,0.126,0.321,0.297,0.381,93,0,1,0,1
1.1,1.444,1.882,0.145,0.254,0.324,0.423,90,1.58,1.699,1.116,0.087,0.4,0.114,0.486,78,1,0,0,3
0.948,1.636,1.299,0.118,0.243,0.242,0.515,77,1.25,1.38,1.039,0.051,0.318,0.294,0.388,90,1,0,0,3
1.272,0.996,1.271,0.139,0.531,0.103,0.365,31,1.053,1.483,1.698,0.092,0.256,0.243,0.501,102,1,0,0,3
1.064,1.472,1.774,0.041,0.24,0.264,0.496,79,1.121,1.299,1.644,0.091,0.307,0.344,0.349,75,1,0,0,3
1.088,1.19,2.271,0.118,0.353,0.287,0.36,77,1.597,1.184,1.826,0.063,0.443,0.322,0.235,87,0,1,0,1
1.264,1.503,1.848,0.033,0.274,0.345,0.381,74,1.179,1.704,1.513,0.083,0.352,0.287,0.361,73,0,1,0,1
1.38,1.241,1.352,0.057,0.44,0.166,0.394,73,2.279,0.895,1.396,0.024,0.677,0.156,0.166,113,0,0,1,0
1.422,1.453,1.554,0.032,0.335,0.257,0.408,78,1.233,1.603,1.865,0.13,0.261,0.285,0.454,82,0,1,0,1
0.758,1.675,2.112,0.095,0.251,0.167,0.582,16,1.497,1.027,1.847,0.125,0.403,0.321,0.276,100,0,0,1,0
1.794,1.162,1.797,0.101,0.54,0.194,0.267,99,1.547,1.586,2.141,0.098,0.359,0.15,0.491,78,0,0,1,0
1.431,0.998,1.684,0.118,0.491,0.234,0.275,80,1.324,1.338,1.798,0.106,0.331,0.309,0.36,81,1,0,0,3
1.733,1.049,1.443,0.072,0.627,0.107,0.266,96,1.878,1.288,1.237,0.001,0.47,0.28,0.25,42,1,0,0,3
1.451,1.462,1.379,0.041,0.389,0.251,0.36,92,1.124,1.527,1.581,0,0.33,0.197,0.472,97,0,0,1,0
0.925,1.371,1.869,0.076,0.218,0.325,0.456,69,1.68,1.368,1.973,0.044,0.485,0.155,0.36,75,0,1,0,1
1.005,1.398,2.149,0.075,0.321,0.303,0.376,53,1.435,1.496,2.062,0.1,0.361,0.249,0.389,70,0,1,0,1
1.609,1.475,2.153,0.046,0.462,0.083,0.455,23,1.762,1.722,1.956,0.069,0.298,0.234,0.467,19,1,0,0,3
1.579,1.717,1.864,0.045,0.396,0.201,0.402,57,1.472,1.866,2.112,0.07,0.22,0.254,0.526,54,1,0,0,3
1.639,1.387,0.914,0,0.426,0.223,0.351,21,1.444,1.366,0.945,0,0.327,0.41,0.262,20,0,0,1,0
1.151,1.77,1.844,0.228,0.229,0.195,0.576,43,1.376,1.661,2.08,0.106,0.283,0.394,0.323,70,0,0,1,0
1.493,1.341,1.712,0.058,0.419,0.199,0.382,129,1.29,1.395,2.224,0.146,0.356,0.236,0.408,67,1,0,0,3
1.002,1.439,2.672,0.197,0.228,0.344,0.428,77,0.984,1.126,2.337,0.084,0.327,0.284,0.389,74,0,0,1,0
1.733,1.264,2.21,0.086,0.543,0.227,0.231,122,1.006,1.355,2.551,0.068,0.22,0.471,0.31,42,0,1,0,1
1.275,1.099,1.318,0.109,0.398,0.299,0.303,102,1.389,0.962,1.651,0.06,0.511,0.2,0.289,102,0,0,1,0
0.983,1.364,1.686,0.218,0.292,0.332,0.376,96,2.201,1.273,1.678,0.054,0.599,0.15,0.251,112,0,0,1,0
1.5,1.418,1.28,0.043,0.423,0.268,0.309,90,1.009,1.552,1.923,0.113,0.298,0.204,0.498,76,1,0,0,3
1.109,1.706,1.978,0.096,0.258,0.212,0.531,58,1.294,1.268,1.706,0.183,0.311,0.211,0.477,28,1,0,0,3
1.257,1.303,1.833,0.127,0.372,0.236,0.392,116,0.859,1.241,1.617,0.078,0.288,0.244,0.469,81,1,0,0,3
1.304,0.905,1.479,0.024,0.424,0.285,0.291,81,1.216,1.502,2.077,0.141,0.335,0.253,0.412,72,1,0,0,3
1.068,1.376,1.866,0.105,0.26,0.295,0.445,82,1.032,0.979,1.6,0.081,0.364,0.366,0.27,38,0,0,1,0
1.253,1.832,1.604,0.057,0.274,0.188,0.539,81,1.343,1.481,1.404,0.068,0.348,0.242,0.41,89,0,1,0,1
1.253,1.195,1.516,0.138,0.36,0.259,0.381,85,1.215,1.381,1.584,0.127,0.364,0.261,0.375,86,0,0,1,0
1.379,1.404,1.482,0.232,0.428,0.207,0.366,24,1.303,1.508,1.895,0.059,0.348,0.24,0.413,47,0,1,0,1
0.945,1.764,2.36,0.062,0.17,0.137,0.693,21,1.446,1.174,1.602,0.11,0.458,0.246,0.297,81,0,0,1,0
1.712,1.223,1.492,0.081,0.437,0.239,0.323,80,1.21,2.17,1.3,0.112,0.201,0.223,0.576,65,1,0,0,3
1.761,1.267,1.507,0.07,0.404,0.291,0.304,70,1.503,2.2,1.353,0.032,0.3,0.214,0.485,77,0,1,0,1
1.477,1.557,1.723,0.038,0.336,0.278,0.386,75,1.996,1.447,1.376,0.093,0.499,0.177,0.324,75,0,0,1,0
1.652,1.872,1.414,0.101,0.396,0.203,0.401,64,1.241,1.988,1.293,0.077,0.207,0.26,0.534,67,1,0,0,3
1.395,1.232,0.89,0.044,0.329,0.383,0.287,82,2.261,1.449,0.823,0.085,0.588,0.185,0.227,64,0,1,0,1
1.013,1.794,1.106,0.036,0.161,0.185,0.653,41,1.503,1.842,1.466,0.181,0.345,0.279,0.376,67,0,0,1,0
1.765,1.261,1.156,0.087,0.493,0.216,0.291,74,1.79,1.793,0.914,0.059,0.394,0.254,0.353,83,1,0,0,3
1.482,1.4,1.587,0.097,0.357,0.317,0.326,84,1.276,2.156,1.34,0,0.229,0.024,0.747,18,1,0,0,3
1.644,1.41,1.343,0.055,0.476,0.178,0.346,66,1.242,1.806,1.435,0.111,0.256,0.256,0.488,70,0,1,0,1
1.336,1.791,1.697,0.142,0.328,0.262,0.41,71,1.384,1.336,1.024,0.115,0.312,0.322,0.366,84,0,0,1,0
1.6,1.358,1.784,0.122,0.445,0.219,0.336,71,1.628,0.978,2.529,0.065,0.541,0.275,0.184,19,0,0,1,0
1.199,1.106,1.896,0.251,0.212,0.521,0.267,24,1.238,1.229,2.359,0.133,0.374,0.289,0.337,71,0,0,1,0
0.3,1.4,0,0,0.3,0,0.7,3,1.7,0,0,0,1,0,0,3,0,0,1,0
1.94,0.669,1.651,0.072,0.684,0.208,0.108,73,1.613,1.494,2.327,0.157,0.475,0.135,0.39,62,1,0,0,3
0.75,2.5,0,0,0,0,1,3,0.9,1.259,0.103,0.054,0.317,0.052,0.631,8,0,0,1,0
0.679,1.539,2.652,0.269,0.048,0.216,0.737,16,1.162,1.169,1.992,0.15,0.26,0.414,0.326,67,0,0,1,0
2.029,0.695,1.962,0.136,0.581,0.29,0.129,104,1.137,1.741,1.995,0.078,0.364,0.209,0.427,35,1,0,0,3
2.131,1.355,1.974,0.117,0.6,0.158,0.242,93,1,4,0,0,0,0,1,2,1,0,0,3
2.371,0.967,1.741,0.065,0.607,0.188,0.204,85,1.233,1.719,1.711,0.106,0.283,0.216,0.5,60,1,0,0,3
1.531,1.756,1.258,0.087,0.378,0.204,0.418,76,1.134,1.678,1.408,0.083,0.242,0.24,0.518,73,1,0,0,3
1.462,0.956,1.869,0.063,0.452,0.289,0.26,108,1.354,0.765,2.133,0.071,0.516,0.295,0.189,79,0,1,0,1
1.035,1.049,2.713,0.285,0.302,0.385,0.313,58,1.402,1.149,2.794,0.25,0.472,0.273,0.255,68,1,0,0,3
1.185,0.964,2.249,0.244,0.438,0.225,0.337,83,1.97,1.077,1.697,0.077,0.596,0.19,0.214,112,0,1,0,1
1.174,1.227,1.619,0.085,0.33,0.293,0.377,83,2.179,1.237,1.832,0.083,0.539,0.194,0.268,104,1,0,0,3
1.059,1.335,1.777,0.168,0.317,0.225,0.458,87,1.41,1.39,1.634,0.102,0.417,0.224,0.359,99,0,1,0,1
1.559,1.521,1.622,0.135,0.376,0.336,0.288,61,2.812,0.87,1.403,0.072,0.762,0.119,0.119,118,0,0,1,0
1.272,1.088,1.964,0.117,0.476,0.161,0.363,58,1.153,1.721,1.692,0.196,0.211,0.224,0.565,71,1,0,0,3
2.12,1.037,1.276,0.036,0.54,0.306,0.154,120,0.94,1.382,1.657,0.019,0.206,0.316,0.478,91,0,1,0,1
1.815,0.745,1.526,0.078,0.626,0.207,0.167,129,1.261,1.472,1.306,0.059,0.308,0.278,0.414,86,1,0,0,3
2.125,0.929,1.269,0.059,0.607,0.164,0.229,113,1.288,1.031,1.234,0.042,0.461,0.238,0.301,83,1,0,0,3
1.206,1.703,1.691,0.101,0.311,0.248,0.441,98,2.006,1.121,1.469,0.046,0.582,0.191,0.226,119,0,1,0,1
1.294,1.903,0.917,0,0.162,0.238,0.6,34,1.484,1.202,1.488,0.138,0.421,0.28,0.299,105,0,0,1,0
1.485,1.346,1.708,0.059,0.41,0.202,0.388,128,1.471,1.424,1.542,0.083,0.406,0.216,0.378,106,0,0,1,0
1.089,1.23,1.07,0.023,0.333,0.281,0.386,85,1.483,1.429,1.322,0.02,0.398,0.256,0.346,91,0,0,1,0
1.007,1.525,1.247,0.001,0.3,0.139,0.561,83,2.329,0.92,1.644,0.068,0.678,0.189,0.133,120,0,0,1,0
1.665,1.136,1.926,0.192,0.48,0.232,0.289,100,0.859,1.961,2.257,0.216,0.148,0.253,0.599,41,1,0,0,3
1.208,1.641,1.599,0.154,0.37,0.168,0.462,72,0.905,1.702,1.442,0.179,0.247,0.241,0.512,74,1,0,0,3
1.816,1.085,1.296,0.054,0.539,0.188,0.273,82,1.434,1.691,1.392,0.071,0.315,0.211,0.474,75,0,1,0,1
2.38,0.956,1.202,0.022,0.685,0.18,0.135,119,1.143,1.555,1.849,0.145,0.216,0.34,0.444,79,1,0,0,3
1.151,1.387,1.729,0.059,0.4,0.156,0.443,74,1.687,1.05,1.473,0.074,0.619,0.11,0.271,95,0,0,1,0
1.911,1.186,1.246,0.001,0.488,0.291,0.221,41,1.855,1.089,1.706,0.12,0.552,0.194,0.254,72,0,0,1,0
1.156,1.526,1.545,0.105,0.306,0.283,0.411,81,1.46,1.568,1.901,0.134,0.373,0.154,0.473,75,1,0,0,3
1.684,1.272,1.627,0.103,0.397,0.351,0.253,81,1.408,1.441,1.544,0.033,0.343,0.238,0.418,78,1,0,0,3
2.301,0.91,1.386,0.025,0.672,0.159,0.169,113,1.065,1.506,1.769,0.042,0.222,0.27,0.508,78,1,0,0,3
1.588,1.164,1.821,0.064,0.454,0.306,0.241,86,1.215,1.461,1.872,0.034,0.282,0.327,0.391,73,1,0,0,3
1.262,1.421,1.756,0.079,0.34,0.251,0.408,86,1.34,1.204,2.129,0.051,0.428,0.277,0.295,73,1,0,0,3
1.659,1.147,1.532,0.078,0.408,0.383,0.209,80,1.916,1.726,1.621,0.186,0.453,0.113,0.434,26,0,1,0,1
1.671,1.238,1.187,0.082,0.465,0.258,0.277,77,1.571,1.283,1.674,0.093,0.519,0.225,0.256,77,0,0,1,0
1.151,1.274,1.653,0.128,0.361,0.302,0.336,81,1.641,1.051,1.794,0.087,0.473,0.346,0.18,104,0,1,0,1
1.632,1.27,2.187,0.024,0.405,0.323,0.272,74,1.419,1.247,1.334,0.059,0.452,0.171,0.377,72,1,0,0,3
1.664,1.739,1.432,0.173,0.288,0.311,0.402,69,2.012,1.027,1.176,0.025,0.599,0.205,0.196,102,0,1,0,1
1.517,1.25,1.36,0.074,0.382,0.264,0.354,80,1.222,1.7,1.148,0.024,0.288,0.236,0.476,65,0,1,0,1
0.723,1.337,1.984,0.109,0.287,0.192,0.522,15,2.472,1.112,1.702,0.095,0.657,0.207,0.137,122,0,0,1,0
1.681,1.401,2.144,0.146,0.425,0.252,0.323,77,1.629,1.551,1.614,0.089,0.38,0.253,0.366,71,1,0,0,3
0.925,2.151,1.292,0.098,0.118,0.249,0.633,27,1.124,1.331,1.806,0.187,0.264,0.301,0.435,18,0,0,1,0
0.965,1.418,2.428,0.133,0.23,0.323,0.447,73,1.725,1.888,1.561,0.836,0,0.836,0.164,4,0,1,0,1
2.169,1.294,1.707,0.055,0.593,0.153,0.255,112,0.83,1.429,1.528,0.057,0.339,0.144,0.517,79,1,0,0,3
1.185,1.362,1.792,0.091,0.319,0.28,0.402,84,0.775,1.78,1.768,0.149,0.209,0.214,0.578,81,1,0,0,3
1.083,1.56,1.572,0,0.316,0.202,0.483,96,1.219,1.777,1.668,0.163,0.294,0.195,0.511,84,1,0,0,3
0.95,1.446,1.539,0.071,0.39,0.194,0.416,85,2.172,1.028,1.327,0.083,0.664,0.128,0.208,108,0,0,1,0
1.332,1.526,1.567,0.089,0.382,0.284,0.334,73,1.87,1.333,1.484,0.069,0.55,0.222,0.228,90,0,1,0,1
1.167,1.202,1.897,0.137,0.303,0.316,0.381,85,1.079,1.625,1.767,0.076,0.286,0.171,0.544,79,1,0,0,3
1.31,1.354,1.784,0.074,0.305,0.313,0.382,88,1.098,1.447,1.52,0.067,0.253,0.335,0.413,88,0,1,0,1
1.379,1.286,1.819,0.196,0.332,0.225,0.443,27,1.321,1.249,1.966,0.167,0.352,0.333,0.315,67,0,0,1,0
1.051,1.056,1.433,0.028,0.397,0.245,0.358,88,1.142,1.729,1.235,0.028,0.287,0.226,0.487,85,1,0,0,3
1.704,2.186,1.592,0.124,0.087,0.534,0.379,14,1.702,1.209,1.603,0.562,0.447,0.553,0,6,0,1,0,1
1.606,1.185,1.079,0,0.535,0.268,0.198,13,1.06,1.466,1.589,0.137,0.279,0.302,0.419,81,0,1,0,1
1.135,1.668,1.475,0.085,0.363,0.267,0.37,73,1.468,1.427,1.307,0.044,0.41,0.274,0.316,90,1,0,0,3
1.214,1.593,1.837,0.133,0.268,0.267,0.465,81,2.21,1.387,1.495,0.082,0.461,0.263,0.276,101,0,0,1,0
1.01,1.514,1.894,0.116,0.306,0.21,0.484,75,1.064,1.169,2.228,0.121,0.362,0.269,0.369,77,0,0,1,0
1.218,1.957,1.302,0.079,0.213,0.268,0.519,66,1.732,1.241,1.133,0.089,0.479,0.222,0.299,73,0,1,0,1
1.368,1.848,2.077,0.122,0.283,0.24,0.477,60,1.489,1.238,1.872,0.167,0.416,0.268,0.316,77,1,0,0,3
1.359,1.573,1.934,0.061,0.363,0.207,0.43,46,0.867,1.404,1.913,0.124,0.327,0.286,0.387,41,1,0,0,3
0.977,1.583,2.234,0.132,0.239,0.212,0.549,79,1.665,1.095,2.005,0.065,0.498,0.284,0.218,84,0,0,1,0
1.093,1.114,2.242,0.065,0.322,0.318,0.36,87,1.344,1.363,1.872,0.077,0.362,0.293,0.345,93,1,0,0,3
1.153,1.307,1.662,0.094,0.316,0.353,0.33,74,1.691,1.368,1.622,0.166,0.475,0.238,0.286,75,0,1,0,1
1.531,1.554,1.682,0.066,0.399,0.211,0.39,81,1.412,1.724,1.507,0.056,0.297,0.178,0.525,72,0,0,1,0
